Transaction ID,Customer ID,Purchase Date,Product Category,Quantity,Price,Payment Method,Location
332,1795,2023-01-13 01:11:25.868586858,Toys,5,383.44,Credit Card,Store A
333,660,2023-01-13 02:03:51.143114311,Groceries,2,57.81,Digital Payment,Store A
334,764,2023-01-13 02:56:16.417641764,Groceries,4,459.15,Credit Card,Store C
335,955,2023-01-13 03:48:41.692169216,Groceries,2,448.19,Digital Payment,Store C
336,1956,2023-01-13 04:41:06.966696669,Toys,5,454.83,Credit Card,Store B
337,403,2023-01-13 05:33:32.241224122,Furniture,2,371.11,Digital Payment,Store B
338,1370,2023-01-13 06:25:57.515751575,Furniture,9,57.96,Digital Payment,Store D
339,1987,2023-01-13 07:18:22.790279027,Electronics,6,221.88,Digital Payment,Store D
340,1535,2023-01-13 08:10:48.064806480,Toys,8,70.05,Cash,Store A
341,147,2023-01-13 09:03:13.339333933,Electronics,9,493.91,Credit Card,Store A
342,1172,2023-01-13 09:55:38.613861386,Toys,8,169.85,Credit Card,Store B
343,864,2023-01-13 10:48:03.888388838,Electronics,5,294.74,Credit Card,Store B
344,1735,2023-01-13 11:40:29.162916291,Clothing,5,390.8,Cash,Store C
345,1844,2023-01-13 12:32:54.437443744,Groceries,6,460.7,Digital Payment,Store B
346,489,2023-01-13 13:25:19.711971197,Groceries,1,379.0,Cash,Store D
347,929,2023-01-13 14:17:44.986498649,Furniture,8,338.88,Cash,Store C
348,1960,2023-01-13 15:10:10.261026102,Clothing,2,235.66,Digital Payment,Store B
349,1664,2023-01-13 16:02:35.535553555,Groceries,6,304.67,Credit Card,Store D
350,551,2023-01-13 16:55:00.810081008,Furniture,9,51.61,Cash,Store D
351,338,2023-01-13 17:47:26.084608460,Clothing,3,442.54,Digital Payment,Store A
352,872,2023-01-13 18:39:51.359135913,Groceries,2,274.17,Digital Payment,Store C
353,641,2023-01-13 19:32:16.633663366,Electronics,5,24.87,Credit Card,Store A
354,1803,2023-01-13 20:24:41.908190819,Toys,9,460.35,Digital Payment,Store C
355,1977,2023-01-13 21:17:07.182718271,Clothing,6,247.2,Digital Payment,Store C
356,473,2023-01-13 22:09:32.457245724,Furniture,8,434.95,Digital Payment,Store A
357,1970,2023-01-13 23:01:57.731773177,Clothing,8,429.16,Credit Card,Store A
358,151,2023-01-13 23:54:23.006300630,Furniture,7,408.8,Credit Card,Store B
359,1439,2023-01-14 00:46:48.280828082,Clothing,5,35.39,Digital Payment,Store C
360,1322,2023-01-14 01:39:13.555355535,Furniture,2,127.3,Digital Payment,Store B
361,1635,2023-01-14 02:31:38.829882988,Groceries,5,438.4,Credit Card,Store C
362,263,2023-01-14 03:24:04.104410441,Electronics,7,450.0,Credit Card,Store D
363,1788,2023-01-14 04:16:29.378937893,Groceries,7,231.74,Credit Card,Store B
364,144,2023-01-14 05:08:54.653465346,Electronics,2,222.82,Cash,Store A
365,346,2023-01-14 06:01:19.927992799,Groceries,7,91.69,Credit Card,Store D
366,624,2023-01-14 06:53:45.202520252,Groceries,6,484.36,Digital Payment,Store A
367,1017,2023-01-14 07:46:10.477047704,Clothing,7,110.5,Credit Card,Store D
368,1596,2023-01-14 08:38:35.751575157,Toys,8,99.51,Digital Payment,Store D
369,881,2023-01-14 09:31:01.026102610,Furniture,4,332.06,Digital Payment,Store B
370,2,2023-01-14 10:23:26.300630063,Furniture,1,125.21,Digital Payment,Store A
371,897,2023-01-14 11:15:51.575157515,Furniture,8,469.69,Credit Card,Store B
372,1328,2023-01-14 12:08:16.849684968,Electronics,8,10.4,Credit Card,Store D
373,254,2023-01-14 13:00:42.124212421,Furniture,3,7.85,Credit Card,Store C
374,1676,2023-01-14 13:53:07.398739874,Furniture,3,254.91,Credit Card,Store C
375,453,2023-01-14 14:45:32.673267326,Clothing,5,246.59,Credit Card,Store D
376,1061,2023-01-14 15:37:57.947794779,Groceries,3,85.87,Cash,Store A
377,1184,2023-01-14 16:30:23.222322232,Furniture,5,249.79,Credit Card,Store A
378,1015,2023-01-14 17:22:48.496849685,Toys,8,208.77,Cash,Store A
379,9,2023-01-14 18:15:13.771377137,Furniture,1,445.71,Digital Payment,Store C
380,1257,2023-01-14 19:07:39.045904590,Electronics,2,9.58,Digital Payment,Store B
381,1123,2023-01-14 20:00:04.320432043,Electronics,2,488.25,Digital Payment,Store A
382,1683,2023-01-14 20:52:29.594959496,Electronics,4,314.07,Digital Payment,Store B
383,816,2023-01-14 21:44:54.869486948,Furniture,9,80.16,Cash,Store A
384,208,2023-01-14 22:37:20.144014401,Clothing,2,28.15,Cash,Store A
385,1155,2023-01-14 23:29:45.418541854,Toys,9,271.36,Digital Payment,Store A
386,404,2023-01-15 00:22:10.693069306,Furniture,7,121.27,Credit Card,Store B
387,152,2023-01-15 01:14:35.967596759,Clothing,8,154.08,Digital Payment,Store B
388,54,2023-01-15 02:07:01.242124212,Clothing,1,126.34,Digital Payment,Store B
389,1144,2023-01-15 02:59:26.516651665,Furniture,5,326.84,Cash,Store D
390,1697,2023-01-15 03:51:51.791179117,Furniture,9,279.0,Digital Payment,Store C
391,1944,2023-01-15 04:44:17.065706570,Clothing,4,43.6,Cash,Store D
392,628,2023-01-15 05:36:42.340234023,Clothing,2,265.63,Cash,Store C
393,587,2023-01-15 06:29:07.614761476,Clothing,6,396.64,Digital Payment,Store D
394,1649,2023-01-15 07:21:32.889288928,Furniture,2,45.19,Credit Card,Store C
395,1992,2023-01-15 08:13:58.163816381,Clothing,3,445.42,Cash,Store B
396,1444,2023-01-15 09:06:23.438343834,Electronics,8,291.26,Cash,Store C
397,1446,2023-01-15 09:58:48.712871287,Furniture,3,475.56,Cash,Store A
398,104,2023-01-15 10:51:13.987398739,Electronics,2,78.33,Digital Payment,Store B
399,1876,2023-01-15 11:43:39.261926192,Groceries,6,496.81,Digital Payment,Store D
400,254,2023-01-15 12:36:04.536453645,Furniture,3,323.92,Cash,Store A
401,1251,2023-01-15 13:28:29.810981098,Groceries,1,285.91,Credit Card,Store A
402,1136,2023-01-15 14:20:55.085508550,Clothing,3,260.06,Digital Payment,Store B
403,510,2023-01-15 15:13:20.360036003,Clothing,6,16.71,Credit Card,Store A
404,1497,2023-01-15 16:05:45.634563456,Toys,3,470.12,Credit Card,Store B
405,99,2023-01-15 16:58:10.909090909,Clothing,9,323.78,Digital Payment,Store C
406,153,2023-01-15 17:50:36.183618361,Groceries,7,50.36,Cash,Store B
407,1885,2023-01-15 18:43:01.458145814,Clothing,5,15.37,Credit Card,Store B
408,914,2023-01-15 19:35:26.732673267,Furniture,2,30.14,Cash,Store D
409,1920,2023-01-15 20:27:52.007200720,Clothing,9,306.65,Credit Card,Store A
410,878,2023-01-15 21:20:17.281728172,Toys,5,308.94,Cash,Store D
411,338,2023-01-15 22:12:42.556255625,Clothing,7,252.34,Digital Payment,Store D
412,1730,2023-01-15 23:05:07.830783078,Groceries,9,156.85,Credit Card,Store D
413,822,2023-01-15 23:57:33.105310531,Groceries,4,268.21,Credit Card,Store D
414,1187,2023-01-16 00:49:58.379837983,Clothing,9,260.57,Credit Card,Store D
415,1744,2023-01-16 01:42:23.654365436,Groceries,1,14.61,Cash,Store A
416,957,2023-01-16 02:34:48.928892889,Groceries,6,144.82,Credit Card,Store A
417,1705,2023-01-16 03:27:14.203420342,Toys,2,31.33,Credit Card,Store A
418,161,2023-01-16 04:19:39.477947794,Furniture,8,450.58,Cash,Store D
419,1604,2023-01-16 05:12:04.752475247,Toys,5,363.99,Cash,Store A
420,801,2023-01-16 06:04:30.027002700,Electronics,3,498.08,Digital Payment,Store D
421,398,2023-01-16 06:56:55.301530153,Toys,2,154.57,Cash,Store A
422,1301,2023-01-16 07:49:20.576057605,Clothing,8,439.85,Credit Card,Store A
423,816,2023-01-16 08:41:45.850585058,Furniture,7,303.51,Credit Card,Store A
424,1940,2023-01-16 09:34:11.125112511,Clothing,9,229.3,Digital Payment,Store A
425,1528,2023-01-16 10:26:36.399639964,Electronics,8,115.17,Digital Payment,Store B
426,1920,2023-01-16 11:19:01.674167416,Furniture,4,370.5,Credit Card,Store A
427,1416,2023-01-16 12:11:26.948694869,Groceries,2,452.55,Cash,Store A
428,1159,2023-01-16 13:03:52.223222322,Toys,2,121.48,Credit Card,Store B
429,1219,2023-01-16 13:56:17.497749775,Clothing,2,91.82,Digital Payment,Store C
430,401,2023-01-16 14:48:42.772277227,Electronics,6,349.63,Credit Card,Store C
431,640,2023-01-16 15:41:08.046804680,Groceries,7,488.6,Credit Card,Store B
432,1057,2023-01-16 16:33:33.321332133,Toys,6,376.23,Credit Card,Store C
433,688,2023-01-16 17:25:58.595859586,Groceries,2,145.87,Digital Payment,Store A
434,460,2023-01-16 18:18:23.870387038,Toys,4,212.88,Digital Payment,Store D
435,955,2023-01-16 19:10:49.144914491,Furniture,3,195.24,Digital Payment,Store D
436,1907,2023-01-16 20:03:14.419441944,Groceries,4,426.79,Cash,Store A
437,470,2023-01-16 20:55:39.693969396,Groceries,5,386.83,Digital Payment,Store A
438,1399,2023-01-16 21:48:04.968496849,Groceries,7,296.54,Cash,Store C
439,1046,2023-01-16 22:40:30.243024302,Furniture,9,141.1,Cash,Store B
440,750,2023-01-16 23:32:55.517551755,Electronics,2,469.3,Digital Payment,Store D
441,1694,2023-01-17 00:25:20.792079207,Toys,8,328.39,Cash,Store A
442,38,2023-01-17 01:17:46.066606660,Groceries,3,485.39,Cash,Store B
443,230,2023-01-17 02:10:11.341134113,Furniture,9,292.16,Credit Card,Store B
444,1389,2023-01-17 03:02:36.615661566,Electronics,4,411.49,Cash,Store A
445,563,2023-01-17 03:55:01.890189018,Toys,3,407.49,Cash,Store B
446,438,2023-01-17 04:47:27.164716471,Furniture,6,171.98,Digital Payment,Store D
447,1800,2023-01-17 05:39:52.439243924,Toys,9,482.19,Credit Card,Store D
448,1307,2023-01-17 06:32:17.713771377,Groceries,7,15.86,Cash,Store B
449,27,2023-01-17 07:24:42.988298829,Electronics,4,385.51,Cash,Store A
450,226,2023-01-17 08:17:08.262826282,Furniture,3,482.95,Cash,Store B
451,1301,2023-01-17 09:09:33.537353735,Electronics,4,172.76,Digital Payment,Store C
452,798,2023-01-17 10:01:58.811881188,Groceries,3,325.81,Digital Payment,Store A
453,1633,2023-01-17 10:54:24.086408640,Electronics,3,283.3,Credit Card,Store A
454,284,2023-01-17 11:46:49.360936093,Electronics,9,381.95,Cash,Store A
455,879,2023-01-17 12:39:14.635463546,Clothing,4,433.76,Credit Card,Store D
456,960,2023-01-17 13:31:39.909990999,Electronics,9,303.51,Digital Payment,Store A
457,1505,2023-01-17 14:24:05.184518451,Toys,5,408.87,Cash,Store A
458,453,2023-01-17 15:16:30.459045904,Furniture,7,159.58,Cash,Store D
459,1020,2023-01-17 16:08:55.733573357,Clothing,5,118.15,Credit Card,Store D
460,1853,2023-01-17 17:01:21.008100810,Furniture,1,218.18,Cash,Store D
461,816,2023-01-17 17:53:46.282628262,Furniture,2,340.48,Digital Payment,Store A
462,659,2023-01-17 18:46:11.557155715,Groceries,5,97.69,Credit Card,Store A
463,1540,2023-01-17 19:38:36.831683168,Groceries,6,341.77,Credit Card,Store D
464,547,2023-01-17 20:31:02.106210621,Clothing,7,200.08,Cash,Store D
465,1216,2023-01-17 21:23:27.380738073,Groceries,2,398.81,Digital Payment,Store C
466,1073,2023-01-17 22:15:52.655265526,Groceries,9,23.23,Cash,Store D
467,1536,2023-01-17 23:08:17.929792979,Groceries,6,335.65,Credit Card,Store B
468,17,2023-01-18 00:00:43.204320432,Furniture,2,326.66,Credit Card,Store C
469,1196,2023-01-18 00:53:08.478847884,Clothing,2,470.76,Digital Payment,Store D
470,1244,2023-01-18 01:45:33.753375337,Furniture,3,358.12,Credit Card,Store D
471,158,2023-01-18 02:37:59.027902790,Toys,1,399.17,Digital Payment,Store D
472,477,2023-01-18 03:30:24.302430243,Furniture,9,452.77,Cash,Store D
473,1070,2023-01-18 04:22:49.576957695,Toys,4,339.15,Digital Payment,Store B
474,1397,2023-01-18 05:15:14.851485148,Electronics,5,148.63,Cash,Store D
475,518,2023-01-18 06:07:40.126012601,Electronics,7,435.54,Cash,Store A
476,99,2023-01-18 07:00:05.400540054,Toys,1,375.05,Credit Card,Store C
477,1916,2023-01-18 07:52:30.675067506,Toys,3,215.1,Cash,Store D
478,1769,2023-01-18 08:44:55.949594959,Furniture,3,356.71,Credit Card,Store A
479,1061,2023-01-18 09:37:21.224122412,Toys,2,434.51,Digital Payment,Store B
480,280,2023-01-18 10:29:46.498649865,Clothing,8,487.95,Digital Payment,Store C
481,1373,2023-01-18 11:22:11.773177317,Electronics,5,476.41,Cash,Store D
482,497,2023-01-18 12:14:37.047704770,Electronics,1,166.04,Digital Payment,Store C
483,302,2023-01-18 13:07:02.322232223,Toys,2,213.74,Cash,Store D
484,181,2023-01-18 13:59:27.596759676,Groceries,1,59.22,Digital Payment,Store B
485,607,2023-01-18 14:51:52.871287128,Groceries,6,127.53,Cash,Store B
486,1123,2023-01-18 15:44:18.145814581,Toys,9,441.8,Cash,Store C
487,700,2023-01-18 16:36:43.420342034,Clothing,7,183.62,Digital Payment,Store C
488,993,2023-01-18 17:29:08.694869486,Groceries,5,312.17,Digital Payment,Store C
489,1140,2023-01-18 18:21:33.969396939,Toys,3,334.65,Digital Payment,Store B
490,191,2023-01-18 19:13:59.243924392,Clothing,8,392.01,Digital Payment,Store A
491,253,2023-01-18 20:06:24.518451845,Clothing,4,95.49,Cash,Store C
492,981,2023-01-18 20:58:49.792979297,Furniture,9,155.88,Cash,Store D
493,928,2023-01-18 21:51:15.067506750,Clothing,5,226.93,Digital Payment,Store B
494,1185,2023-01-18 22:43:40.342034203,Groceries,6,185.6,Digital Payment,Store C
495,1280,2023-01-18 23:36:05.616561656,Groceries,5,491.54,Credit Card,Store B
496,1347,2023-01-19 00:28:30.891089108,Toys,7,418.3,Cash,Store C
497,128,2023-01-19 01:20:56.165616561,Toys,7,242.44,Cash,Store B
498,18,2023-01-19 02:13:21.440144014,Clothing,1,440.24,Digital Payment,Store B
499,1817,2023-01-19 03:05:46.714671467,Electronics,2,177.09,Credit Card,Store C
500,1759,2023-01-19 03:58:11.989198919,Furniture,7,393.99,Digital Payment,Store D
501,566,2023-01-19 04:50:37.263726372,Electronics,8,115.72,Cash,Store B
502,570,2023-01-19 05:43:02.538253825,Clothing,4,387.3,Cash,Store D
503,1347,2023-01-19 06:35:27.812781278,Clothing,6,230.94,Credit Card,Store D
504,1896,2023-01-19 07:27:53.087308730,Electronics,3,58.21,Digital Payment,Store B
505,686,2023-01-19 08:20:18.361836183,Furniture,7,140.26,Credit Card,Store B
506,1816,2023-01-19 09:12:43.636363636,Electronics,3,204.13,Digital Payment,Store B
507,626,2023-01-19 10:05:08.910891089,Toys,7,375.9,Credit Card,Store D
508,1312,2023-01-19 10:57:34.185418541,Groceries,8,41.13,Digital Payment,Store B
509,1967,2023-01-19 11:49:59.459945994,Toys,3,331.48,Digital Payment,Store B
510,854,2023-01-19 12:42:24.734473447,Groceries,2,359.43,Digital Payment,Store B
511,1687,2023-01-19 13:34:50.009000900,Clothing,6,328.69,Cash,Store B
512,962,2023-01-19 14:27:15.283528352,Furniture,4,381.53,Digital Payment,Store C
513,1663,2023-01-19 15:19:40.558055805,Electronics,8,93.19,Cash,Store B
514,155,2023-01-19 16:12:05.832583258,Furniture,2,295.62,Credit Card,Store D
515,490,2023-01-19 17:04:31.107110711,Electronics,4,470.87,Digital Payment,Store D
516,1410,2023-01-19 17:56:56.381638163,Toys,2,307.34,Cash,Store A
517,785,2023-01-19 18:49:21.656165616,Toys,2,307.61,Credit Card,Store C
518,1128,2023-01-19 19:41:46.930693069,Electronics,2,369.54,Digital Payment,Store C
519,1953,2023-01-19 20:34:12.205220522,Furniture,1,169.94,Credit Card,Store A
520,1417,2023-01-19 21:26:37.479747974,Electronics,4,351.74,Cash,Store D
521,1835,2023-01-19 22:19:02.754275427,Clothing,2,458.54,Cash,Store D
522,246,2023-01-19 23:11:28.028802880,Toys,9,10.39,Digital Payment,Store B
523,1200,2023-01-20 00:03:53.303330333,Clothing,9,435.71,Cash,Store A
524,1063,2023-01-20 00:56:18.577857785,Toys,7,113.22,Cash,Store D
525,1501,2023-01-20 01:48:43.852385238,Toys,6,230.68,Credit Card,Store A
526,1706,2023-01-20 02:41:09.126912691,Groceries,3,426.91,Digital Payment,Store A
527,759,2023-01-20 03:33:34.401440144,Clothing,7,412.84,Digital Payment,Store C
528,538,2023-01-20 04:25:59.675967596,Clothing,1,446.5,Digital Payment,Store D
529,1891,2023-01-20 05:18:24.950495049,Groceries,9,470.51,Credit Card,Store D
530,1842,2023-01-20 06:10:50.225022502,Furniture,4,226.34,Cash,Store B
531,921,2023-01-20 07:03:15.499549955,Clothing,6,329.9,Digital Payment,Store D
532,408,2023-01-20 07:55:40.774077407,Electronics,6,198.29,Digital Payment,Store C
533,525,2023-01-20 08:48:06.048604860,Groceries,3,178.6,Credit Card,Store D
534,828,2023-01-20 09:40:31.323132313,Clothing,4,218.64,Credit Card,Store B
535,1530,2023-01-20 10:32:56.597659766,Furniture,3,372.82,Digital Payment,Store D
536,903,2023-01-20 11:25:21.872187218,Clothing,6,253.21,Digital Payment,Store A
537,1849,2023-01-20 12:17:47.146714671,Toys,1,407.96,Credit Card,Store C
538,36,2023-01-20 13:10:12.421242124,Electronics,8,373.88,Credit Card,Store B
539,685,2023-01-20 14:02:37.695769576,Groceries,8,15.14,Credit Card,Store B
540,20,2023-01-20 14:55:02.970297029,Toys,9,316.97,Credit Card,Store A
541,321,2023-01-20 15:47:28.244824482,Furniture,6,221.1,Cash,Store C
542,1800,2023-01-20 16:39:53.519351935,Toys,1,231.03,Cash,Store D
543,512,2023-01-20 17:32:18.793879387,Toys,3,410.09,Digital Payment,Store C
544,400,2023-01-20 18:24:44.068406840,Furniture,1,276.07,Cash,Store C
545,654,2023-01-20 19:17:09.342934293,Toys,5,443.38,Credit Card,Store C
546,972,2023-01-20 20:09:34.617461746,Groceries,3,357.84,Digital Payment,Store C
547,1907,2023-01-20 21:01:59.891989198,Clothing,2,278.66,Credit Card,Store C
548,471,2023-01-20 21:54:25.166516651,Toys,3,378.5,Cash,Store C
549,1167,2023-01-20 22:46:50.441044104,Groceries,9,23.98,Credit Card,Store A
550,1116,2023-01-20 23:39:15.715571557,Clothing,8,18.41,Digital Payment,Store B
551,1378,2023-01-21 00:31:40.990099009,Clothing,3,46.26,Cash,Store A
552,834,2023-01-21 01:24:06.264626462,Toys,2,221.59,Digital Payment,Store D
553,1824,2023-01-21 02:16:31.539153915,Groceries,5,121.55,Cash,Store B
554,727,2023-01-21 03:08:56.813681368,Toys,1,492.21,Credit Card,Store B
555,1983,2023-01-21 04:01:22.088208820,Furniture,4,273.43,Digital Payment,Store D
556,854,2023-01-21 04:53:47.362736273,Clothing,8,332.9,Cash,Store B
557,51,2023-01-21 05:46:12.637263726,Toys,1,143.02,Cash,Store D
558,1689,2023-01-21 06:38:37.911791179,Clothing,5,164.29,Cash,Store C
559,1722,2023-01-21 07:31:03.186318631,Groceries,4,171.05,Cash,Store C
560,575,2023-01-21 08:23:28.460846084,Electronics,6,350.87,Credit Card,Store B
561,1214,2023-01-21 09:15:53.735373537,Toys,7,239.48,Credit Card,Store B
562,1149,2023-01-21 10:08:19.009900990,Toys,9,261.25,Cash,Store C
563,150,2023-01-21 11:00:44.284428442,Clothing,1,298.04,Credit Card,Store C
564,314,2023-01-21 11:53:09.558955895,Groceries,4,385.56,Credit Card,Store D
565,570,2023-01-21 12:45:34.833483348,Furniture,6,49.73,Cash,Store B
566,1366,2023-01-21 13:38:00.108010801,Groceries,7,389.55,Credit Card,Store B
567,305,2023-01-21 14:30:25.382538253,Toys,7,283.8,Digital Payment,Store A
568,1716,2023-01-21 15:22:50.657065706,Furniture,8,336.2,Digital Payment,Store C
569,682,2023-01-21 16:15:15.931593159,Groceries,8,167.14,Credit Card,Store C
570,838,2023-01-21 17:07:41.206120612,Electronics,8,207.65,Cash,Store B
571,1807,2023-01-21 18:00:06.480648064,Clothing,8,119.43,Digital Payment,Store A
572,1078,2023-01-21 18:52:31.755175517,Groceries,8,489.75,Credit Card,Store D
573,1003,2023-01-21 19:44:57.029702970,Groceries,6,251.02,Credit Card,Store D
574,444,2023-01-21 20:37:22.304230423,Electronics,9,498.06,Cash,Store C
575,613,2023-01-21 21:29:47.578757875,Toys,3,247.44,Cash,Store A
576,993,2023-01-21 22:22:12.853285328,Clothing,6,113.78,Credit Card,Store A
577,264,2023-01-21 23:14:38.127812781,Groceries,5,256.19,Cash,Store D
578,1077,2023-01-22 00:07:03.402340234,Furniture,8,24.6,Digital Payment,Store C
579,1596,2023-01-22 00:59:28.676867686,Groceries,4,452.86,Digital Payment,Store B
580,1004,2023-01-22 01:51:53.951395139,Clothing,4,410.18,Credit Card,Store A
581,1644,2023-01-22 02:44:19.225922592,Groceries,5,364.28,Credit Card,Store B
582,5,2023-01-22 03:36:44.500450045,Electronics,6,306.86,Cash,Store C
583,1127,2023-01-22 04:29:09.774977497,Groceries,4,292.02,Digital Payment,Store D
584,1220,2023-01-22 05:21:35.049504950,Groceries,2,498.38,Cash,Store A
585,774,2023-01-22 06:14:00.324032403,Furniture,2,142.61,Credit Card,Store B
586,877,2023-01-22 07:06:25.598559856,Electronics,3,390.94,Credit Card,Store A
587,992,2023-01-22 07:58:50.873087308,Electronics,2,292.8,Credit Card,Store A
588,884,2023-01-22 08:51:16.147614761,Groceries,1,488.06,Credit Card,Store A
589,1374,2023-01-22 09:43:41.422142214,Furniture,8,414.76,Credit Card,Store C
590,47,2023-01-22 10:36:06.696669666,Groceries,5,499.27,Credit Card,Store B
591,867,2023-01-22 11:28:31.971197119,Groceries,1,296.22,Cash,Store A
592,823,2023-01-22 12:20:57.245724572,Clothing,9,106.25,Cash,Store B
593,936,2023-01-22 13:13:22.520252025,Clothing,8,254.33,Cash,Store C
594,1844,2023-01-22 14:05:47.794779477,Furniture,4,357.0,Digital Payment,Store A
595,656,2023-01-22 14:58:13.069306930,Toys,8,388.31,Cash,Store A
596,269,2023-01-22 15:50:38.343834383,Clothing,7,5.25,Credit Card,Store A
597,370,2023-01-22 16:43:03.618361836,Toys,7,254.99,Cash,Store B
598,636,2023-01-22 17:35:28.892889288,Electronics,1,121.44,Cash,Store B
